Pointing,GLat,GLong
PKS_0347_2018-08-23T00:00,322.7,-2.42
PKS_0347_2018-08-23T00:00,324.1,-2.42
PKS_0347_2018-08-23T00:00,326.78,-2.22
PKS_0347_2018-08-23T00:00,330.87,-2.42
PKS_0347_2018-08-23T00:00,335.18,-2.22
PKS_0347_2018-08-23T00:00,314.3,-2.42
PKS_0347_2018-08-23T00:00,318.5,-2.42
PKS_0347_2018-08-23T00:00,321.42,-2.22
PKS_0347_2018-08-23T00:00,322.58,-2.22
PKS_0347_2018-08-23T00:00,325.5,-2.42
PKS_0347_2018-08-23T00:00,328.3,-2.42
PKS_0347_2018-08-23T00:00,329.47,-2.42
PKS_0347_2018-08-23T00:00,329.7,-2.42
PKS_0347_2018-08-23T00:00,331.22,-2.22
PKS_0347_2018-08-23T00:00,338.22,-2.22
PKS_0347_2018-08-23T00:00,325.38,0.2
PKS_0347_2018-08-23T00:00,315.47,-2.42
PKS_0347_2018-08-23T00:00,314.07,-2.42
PKS_0347_2018-08-23T00:00,324.22,-2.22
PKS_0347_2018-08-23T00:00,330.98,-2.22
PKS_0347_2018-08-23T00:00,335.07,-2.42
PKS_0347_2018-08-23T00:00,336.82,-2.22
PKS_0347_2018-08-23T00:00,338.1,-2.42
PKS_0347_2018-08-23T00:00,325.27,0.0
PKS_0347_2018-08-23T00:00,325.5,0.0
PKS_0347_2018-08-23T00:00,315.58,-2.22
PKS_0347_2018-08-23T00:00,308.82,-2.22
PKS_0347_2018-08-23T00:00,311.38,-2.22
PKS_0347_2018-08-23T00:00,311.62,-2.22
PKS_0347_2018-08-23T00:00,312.9,-2.42
PKS_0347_2018-08-23T00:00,317.22,-2.22
PKS_0347_2018-08-23T00:00,318.27,-2.42
PKS_0347_2018-08-23T00:00,319.67,-2.42
PKS_0347_2018-08-23T00:00,324.22,0.2
PKS_0347_2018-08-23T00:00,310.1,-2.42
PKS_0347_2018-08-23T00:00,315.47,-2.42
PKS_0347_2018-08-23T00:00,318.38,-2.22
PKS_0347_2018-08-23T00:00,319.78,-2.22
PKS_0347_2018-08-23T00:00,320.02,-2.22
PKS_0347_2018-08-23T00:00,325.38,-2.22
PKS_0347_2018-08-23T00:00,328.42,-2.22
PKS_0347_2018-08-23T00:00,332.38,-2.22
PKS_0347_2018-08-23T00:00,333.78,-2.22
PKS_0347_2018-08-23T00:00,337.98,-2.22
PKS_0347_2018-08-23T00:00,318.62,-2.22
PKS_0347_2018-08-23T00:00,326.9,-2.42
PKS_0347_2018-08-23T00:00,328.07,-2.42
PKS_0347_2018-08-23T00:00,328.18,-2.22
PKS_0347_2018-08-23T00:00,329.58,-2.22
PKS_0347_2018-08-23T00:00,336.7,-2.42
PKS_0347_2018-08-23T00:00,339.38,-2.22
PKS_0347_2018-08-23T00:00,307.3,-2.42
PKS_0347_2018-08-23T00:00,308.58,-2.22
PKS_0347_2018-08-23T00:00,309.98,-2.22
PKS_0347_2018-08-23T00:00,315.58,-2.22
PKS_0347_2018-08-23T00:00,319.9,-2.42
PKS_0347_2018-08-23T00:00,321.07,-2.42
PKS_0347_2018-08-23T00:00,325.27,-2.42
PKS_0347_2018-08-23T00:00,329.82,-2.22
PKS_0347_2018-08-23T00:00,331.1,-2.42
PKS_0347_2018-08-23T00:00,315.7,-2.42
PKS_0347_2018-08-23T00:00,314.18,-2.22
PKS_0347_2018-08-23T00:00,316.87,-2.42
PKS_0347_2018-08-23T00:00,322.82,-2.22
PKS_0347_2018-08-23T00:00,323.87,-2.42
PKS_0347_2018-08-23T00:00,326.67,-2.42
PKS_0347_2018-08-23T00:00,336.47,-2.42
PKS_0347_2018-08-23T00:00,314.42,-2.22
PKS_0347_2018-08-23T00:00,311.5,-2.42
PKS_0347_2018-08-23T00:00,314.42,-2.22
PKS_0347_2018-08-23T00:00,316.98,-2.22
PKS_0347_2018-08-23T00:00,317.1,-2.42
PKS_0347_2018-08-23T00:00,321.3,-2.42
PKS_0347_2018-08-23T00:00,343.0,-3.64
PKS_0347_2018-08-23T00:00,322.47,-2.42
PKS_0347_2018-08-23T00:00,323.98,-2.22
PKS_0347_2018-08-23T00:00,334.02,-2.22
PKS_0347_2018-08-23T00:00,335.3,-2.42
PKS_0347_2018-08-23T00:00,335.42,-2.22
PKS_0347_2018-08-23T00:00,336.58,-2.22
PKS_0347_2018-08-23T00:00,308.7,-2.42
PKS_0347_2018-08-23T00:00,309.87,-2.42
PKS_0347_2018-08-23T00:00,310.22,-2.22
PKS_0347_2018-08-23T00:00,312.67,-2.42
PKS_0347_2018-08-23T00:00,312.78,-2.22
PKS_0347_2018-08-23T00:00,313.02,-2.22
PKS_0347_2018-08-23T00:00,315.7,-2.42
PKS_0347_2018-08-23T00:00,315.82,-2.22
PKS_0347_2018-08-23T00:00,325.62,-2.22
PKS_0347_2018-08-23T00:00,332.62,-2.22
PKS_0347_2018-08-23T00:00,307.18,-2.22
PKS_0461_2019-06-07T19:00,282.8,-32.67
PKS_0461_2019-06-07T19:00,284.2,-32.67
PKS_0461_2019-06-07T19:00,285.72,-32.46
PKS_0461_2019-06-07T19:00,273.82,-31.25
PKS_0461_2019-06-07T19:00,275.1,-31.45
PKS_0461_2019-06-07T19:00,278.13,-31.45
PKS_0461_2019-06-07T19:00,189.12,-5.86
PKS_0461_2019-06-07T19:00,198.68,-5.86
PKS_0461_2019-06-07T19:00,207.2,-6.06
PKS_0461_2019-06-07T19:00,207.08,-5.86
PKS_0461_2019-06-07T19:00,280.35,-32.46
PKS_0461_2019-06-07T19:00,285.83,-32.67
PKS_0461_2019-06-07T19:00,187.48,-5.86
PKS_0461_2019-06-07T19:00,189.0,-6.06
PKS_0461_2019-06-07T19:00,196.12,-5.86
PKS_0461_2019-06-07T19:00,194.6,-6.06
PKS_0461_2019-06-07T19:00,200.32,-5.86
PKS_0461_2019-06-07T19:00,206.97,-6.06
PKS_0461_2019-06-07T19:00,208.37,-6.06
PKS_0461_2019-06-07T19:00,212.68,-5.86
PKS_0461_2019-06-07T19:00,211.28,-5.86
PKS_0461_2019-06-07T19:00,280.12,-32.46
PKS_0461_2019-06-07T19:00,280.12,-32.46
PKS_0461_2019-06-07T19:00,280.23,-32.67
PKS_0461_2019-06-07T19:00,282.92,-32.46
PKS_0461_2019-06-07T19:00,273.7,-31.45
PKS_0461_2019-06-07T19:00,190.17,-6.06
PKS_0461_2019-06-07T19:00,188.88,-5.86
PKS_0461_2019-06-07T19:00,201.37,-6.06
PKS_0461_2019-06-07T19:00,205.68,-5.86
PKS_0461_2019-06-07T19:00,273.7,-38.73
PKS_0461_2019-06-07T19:00,276.5,-31.45
PKS_0461_2019-06-07T19:00,186.2,-6.06
PKS_0461_2019-06-07T19:00,186.08,-5.86
PKS_0461_2019-06-07T19:00,194.72,-5.86
PKS_0461_2019-06-07T19:00,199.97,-6.06
PKS_0461_2019-06-07T19:00,280.23,-32.67
PKS_0461_2019-06-07T19:00,287.12,-32.46
PKS_0461_2019-06-07T19:00,275.33,-31.45
PKS_0461_2019-06-07T19:00,275.22,-31.25
PKS_0461_2019-06-07T19:00,277.9,-31.45
PKS_0461_2019-06-07T19:00,191.68,-5.86
PKS_0461_2019-06-07T19:00,190.4,-6.06
PKS_0461_2019-06-07T19:00,190.52,-5.86
PKS_0461_2019-06-07T19:00,194.37,-6.06
PKS_0461_2019-06-07T19:00,198.8,-6.06
PKS_0461_2019-06-07T19:00,201.6,-6.06
PKS_0461_2019-06-07T19:00,201.48,-5.86
PKS_0461_2019-06-07T19:00,205.92,-5.86
PKS_0461_2019-06-07T19:00,216.88,-5.86
PKS_0461_2019-06-07T19:00,273.7,-38.73
PKS_0461_2019-06-07T19:00,283.03,-32.67
PKS_0461_2019-06-07T19:00,283.15,-32.46
PKS_0461_2019-06-07T19:00,285.95,-32.46
PKS_0461_2019-06-07T19:00,274.05,-31.25
PKS_0461_2019-06-07T19:00,275.45,-31.25
PKS_0461_2019-06-07T19:00,187.6,-6.06
PKS_0461_2019-06-07T19:00,188.77,-6.06
PKS_0461_2019-06-07T19:00,195.77,-6.06
PKS_0461_2019-06-07T19:00,200.2,-6.06
PKS_0461_2019-06-07T19:00,205.57,-6.06
PKS_0461_2019-06-07T19:00,193.2,-6.06
PKS_0461_2019-06-07T19:00,211.17,-6.06
PKS_0461_2019-06-07T19:00,280.23,-32.67
PKS_0461_2019-06-07T19:00,284.43,-32.67
PKS_0461_2019-06-07T19:00,278.02,-31.25
PKS_0461_2019-06-07T19:00,191.8,-6.06
PKS_0461_2019-06-07T19:00,191.57,-6.06
PKS_0461_2019-06-07T19:00,192.97,-6.06
PKS_0461_2019-06-07T19:00,201.72,-5.86
PKS_0461_2019-06-07T19:00,205.8,-6.06
PKS_0461_2019-06-07T19:00,212.8,-6.06
PKS_0461_2019-06-07T19:00,211.4,-6.06
PKS_0461_2019-06-07T19:00,287.35,-32.46
PKS_0461_2019-06-07T19:00,276.62,-31.25
PKS_0461_2019-06-07T19:00,186.32,-5.86
PKS_0461_2019-06-07T19:00,187.72,-5.86
PKS_0461_2019-06-07T19:00,195.88,-5.86
PKS_0461_2019-06-07T19:00,200.08,-5.86
PKS_0461_2019-06-07T19:00,204.28,-5.86
PKS_0461_2019-06-07T19:00,204.52,-5.86
PKS_0461_2019-06-07T19:00,210.12,-5.86
PKS_0461_2019-06-07T19:00,212.57,-6.06
PKS_0461_2019-06-07T19:00,285.6,-32.67
PKS_0461_2019-06-07T19:00,287.23,-32.67
PKS_0461_2019-06-07T19:00,276.85,-31.25
PKS_0461_2019-06-07T19:00,190.28,-5.86
PKS_0461_2019-06-07T19:00,194.48,-5.86
PKS_0461_2019-06-07T19:00,198.92,-5.86
PKS_0461_2019-06-07T19:00,273.93,-31.45
PKS_0461_2019-06-07T19:00,276.73,-31.45
PKS_0461_2019-06-07T19:00,187.37,-6.06
PKS_0461_2019-06-07T19:00,193.32,-5.86
PKS_0461_2019-06-07T19:00,193.08,-5.86
PKS_0461_2019-06-07T19:00,191.92,-5.86
PKS_0461_2019-06-07T19:00,207.32,-5.86
PKS_0461_2019-06-07T19:00,211.52,-5.86
PKS_0443_2019-04-18T14:00,46.2,-6.06
PKS_0443_2019-04-18T14:00,54.72,-5.86
PKS_0443_2019-04-18T14:00,56.12,-5.86
PKS_0443_2019-04-18T14:00,57.52,-5.86
PKS_0443_2019-04-18T14:00,10.5,-4.85
PKS_0443_2019-04-18T14:00,11.9,-4.85
PKS_0443_2019-04-18T14:00,14.47,-4.85
PKS_0443_2019-04-18T14:00,304.62,-42.92
PKS_0443_2019-04-18T14:00,2.22,-4.65
PKS_0443_2019-04-18T14:00,5.02,-4.65
PKS_0443_2019-04-18T14:00,4.9,-4.85
PKS_0443_2019-04-18T14:00,6.07,-4.85
PKS_0443_2019-04-18T14:00,8.98,-4.65
PKS_0443_2019-04-18T14:00,8.87,-4.85
PKS_0443_2019-04-18T14:00,48.88,-5.86
PKS_0443_2019-04-18T14:00,50.4,-6.06
PKS_0443_2019-04-18T14:00,51.57,-6.06
PKS_0443_2019-04-18T14:00,51.68,-5.86
PKS_0443_2019-04-18T14:00,53.32,-5.86
PKS_0443_2019-04-18T14:00,14.7,-4.85
PKS_0443_2019-04-18T14:00,3.5,-4.85
PKS_0443_2019-04-18T14:00,6.18,-4.65
PKS_0443_2019-04-18T14:00,13.3,-4.85
PKS_0443_2019-04-18T14:00,7.82,-4.65
PKS_0443_2019-04-18T14:00,52.97,-6.06
PKS_0443_2019-04-18T14:00,55.77,-6.06
PKS_0443_2019-04-18T14:00,10.38,-4.65
PKS_0443_2019-04-18T14:00,11.67,-4.85
PKS_0443_2019-04-18T14:00,14.82,-4.65
PKS_0443_2019-04-18T14:00,7.47,-4.85
PKS_0443_2019-04-18T14:00,7.7,-4.85
PKS_0443_2019-04-18T14:00,49.12,-5.86
PKS_0443_2019-04-18T14:00,10.62,-4.65
PKS_0443_2019-04-18T14:00,3.27,-4.85
PKS_0443_2019-04-18T14:00,4.78,-4.65
PKS_0443_2019-04-18T14:00,6.42,-4.65
PKS_0443_2019-04-18T14:00,46.08,-5.86
PKS_0443_2019-04-18T14:00,47.48,-5.86
PKS_0443_2019-04-18T14:00,57.4,-6.06
PKS_0443_2019-04-18T14:00,58.57,-6.06
PKS_0443_2019-04-18T14:00,58.68,-5.86
PKS_0443_2019-04-18T14:00,50.52,-5.86
PKS_0443_2019-04-18T14:00,51.92,-5.86
PKS_0443_2019-04-18T14:00,53.08,-5.86
PKS_0443_2019-04-18T14:00,58.8,-6.06
PKS_0443_2019-04-18T14:00,58.92,-5.86
PKS_0443_2019-04-18T14:00,11.78,-4.65
PKS_0443_2019-04-18T14:00,14.58,-4.65
PKS_0443_2019-04-18T14:00,6.3,-4.85
PKS_0443_2019-04-18T14:00,46.32,-5.86
PKS_0443_2019-04-18T14:00,47.37,-6.06
PKS_0443_2019-04-18T14:00,47.72,-5.86
PKS_0443_2019-04-18T14:00,50.17,-6.06
PKS_0443_2019-04-18T14:00,51.8,-6.06
PKS_0443_2019-04-18T14:00,54.6,-6.06
PKS_0443_2019-04-18T14:00,57.17,-6.06
PKS_0443_2019-04-18T14:00,59.97,-6.06
PKS_0443_2019-04-18T14:00,3.38,-4.65
PKS_0443_2019-04-18T14:00,4.67,-4.85
PKS_0443_2019-04-18T14:00,9.1,-4.85
PKS_0443_2019-04-18T14:00,47.6,-6.06
PKS_0443_2019-04-18T14:00,48.77,-6.06
PKS_0443_2019-04-18T14:00,50.28,-5.86
PKS_0443_2019-04-18T14:00,54.37,-6.06
PKS_0443_2019-04-18T14:00,54.48,-5.86
PKS_0443_2019-04-18T14:00,55.88,-5.86
PKS_0443_2019-04-18T14:00,57.28,-5.86
PKS_0443_2019-04-18T14:00,10.27,-4.85
PKS_0443_2019-04-18T14:00,13.07,-4.85
PKS_0443_2019-04-18T14:00,13.18,-4.65
PKS_0443_2019-04-18T14:00,7.58,-4.65
PKS_0443_2019-04-18T14:00,49.0,-6.06
PKS_0443_2019-04-18T14:00,56.0,-6.06
PKS_0443_2019-04-18T14:00,9.22,-4.65
PKS_0443_2019-04-18T14:00,1.98,-4.65
PKS_0443_2019-04-18T14:00,3.62,-4.65
PKS_0443_2019-04-18T14:00,53.2,-6.06
PKS_0443_2019-04-18T14:00,12.02,-4.65
PKS_0443_2019-04-18T14:00,13.42,-4.65
PKS_0444_2019-04-19T14:00,2.68,-3.44
PKS_0444_2019-04-19T14:00,2.57,-3.64
PKS_0444_2019-04-19T14:00,41.07,-4.85
PKS_0444_2019-04-19T14:00,46.78,-4.65
PKS_0444_2019-04-19T14:00,49.47,-4.85
PKS_0444_2019-04-19T14:00,49.58,-4.65
PKS_0444_2019-04-19T14:00,299.6,-41.91
PKS_0444_2019-04-19T14:00,34.42,-4.65
PKS_0444_2019-04-19T14:00,37.22,-4.65
PKS_0444_2019-04-19T14:00,39.78,-4.65
PKS_0444_2019-04-19T14:00,48.07,-4.85
PKS_0444_2019-04-19T14:00,48.3,-4.85
PKS_0444_2019-04-19T14:00,53.67,-4.85
PKS_0444_2019-04-19T14:00,53.9,-4.85
PKS_0444_2019-04-19T14:00,299.95,-41.71
PKS_0444_2019-04-19T14:00,301.0,-41.91
PKS_0444_2019-04-19T14:00,302.63,-41.91
PKS_0444_2019-04-19T14:00,1.4,-3.64
PKS_0444_2019-04-19T14:00,35.47,-4.85
PKS_0444_2019-04-19T14:00,42.82,-4.65
PKS_0444_2019-04-19T14:00,52.38,-4.65
PKS_0444_2019-04-19T14:00,53.78,-4.65
PKS_0444_2019-04-19T14:00,306.13,-43.12
PKS_0444_2019-04-19T14:00,0.12,-3.44
PKS_0444_2019-04-19T14:00,2.92,-3.44
PKS_0444_2019-04-19T14:00,35.7,-4.85
PKS_0444_2019-04-19T14:00,44.22,-4.65
PKS_0444_2019-04-19T14:00,45.62,-4.65
PKS_0444_2019-04-19T14:00,54.02,-4.65
PKS_0444_2019-04-19T14:00,42.7,-4.85
PKS_0444_2019-04-19T14:00,45.38,-4.65
PKS_0444_2019-04-19T14:00,49.7,-4.85
PKS_0444_2019-04-19T14:00,55.07,-4.85
PKS_0444_2019-04-19T14:00,55.3,-4.85
PKS_0444_2019-04-19T14:00,302.52,-41.71
PKS_0444_2019-04-19T14:00,0.0,-3.64
PKS_0444_2019-04-19T14:00,1.28,-3.44
PKS_0444_2019-04-19T14:00,35.82,-4.65
PKS_0444_2019-04-19T14:00,36.98,-4.65
PKS_0444_2019-04-19T14:00,43.87,-4.85
PKS_0444_2019-04-19T14:00,51.1,-4.85
PKS_0444_2019-04-19T14:00,52.5,-4.85
PKS_0444_2019-04-19T14:00,52.62,-4.65
PKS_0444_2019-04-19T14:00,4.2,-3.64
PKS_0444_2019-04-19T14:00,304.85,-42.92
PKS_0444_2019-04-19T14:00,305.9,-43.12
PKS_0444_2019-04-19T14:00,299.72,-41.71
PKS_0444_2019-04-19T14:00,301.23,-41.91
PKS_0444_2019-04-19T14:00,1.17,-3.64
PKS_0444_2019-04-19T14:00,35.58,-4.65
PKS_0444_2019-04-19T14:00,38.38,-4.65
PKS_0444_2019-04-19T14:00,42.47,-4.85
PKS_0444_2019-04-19T14:00,43.98,-4.65
PKS_0444_2019-04-19T14:00,48.18,-4.65
PKS_0444_2019-04-19T14:00,48.42,-4.65
PKS_0444_2019-04-19T14:00,50.98,-4.65
PKS_0444_2019-04-19T14:00,55.42,-4.65
PKS_0444_2019-04-19T14:00,4.32,-3.44
PKS_0444_2019-04-19T14:00,306.02,-42.92
PKS_0444_2019-04-19T14:00,301.35,-41.71
PKS_0444_2019-04-19T14:00,2.8,-3.64
PKS_0444_2019-04-19T14:00,39.9,-4.85
PKS_0444_2019-04-19T14:00,40.02,-4.65
PKS_0444_2019-04-19T14:00,41.3,-4.85
PKS_0444_2019-04-19T14:00,46.67,-4.85
PKS_0444_2019-04-19T14:00,52.27,-4.85
PKS_0444_2019-04-19T14:00,55.18,-4.65
PKS_0444_2019-04-19T14:00,37.1,-4.85
PKS_0444_2019-04-19T14:00,38.27,-4.85
PKS_0444_2019-04-19T14:00,38.62,-4.65
PKS_0444_2019-04-19T14:00,39.67,-4.85
PKS_0444_2019-04-19T14:00,50.87,-4.85
PKS_0444_2019-04-19T14:00,3.97,-3.64
PKS_0444_2019-04-19T14:00,4.2,-3.64
PKS_0444_2019-04-19T14:00,302.75,-41.71
PKS_0444_2019-04-19T14:00,38.5,-4.85
PKS_0444_2019-04-19T14:00,44.1,-4.85
PKS_0444_2019-04-19T14:00,46.9,-4.85
PKS_0444_2019-04-19T14:00,4.08,-3.44
PKS_0444_2019-04-19T14:00,304.62,-42.92
PKS_0444_2019-04-19T14:00,306.25,-42.92
PKS_0444_2019-04-19T14:00,302.4,-41.91
PKS_0444_2019-04-19T14:00,1.52,-3.44
PKS_0444_2019-04-19T14:00,34.18,-4.65
PKS_0444_2019-04-19T14:00,42.58,-4.65
PKS_0444_2019-04-19T14:00,47.02,-4.65
PKS_0444_2019-04-19T14:00,49.82,-4.65
PKS_0444_2019-04-19T14:00,299.83,-41.91
PKS_0444_2019-04-19T14:00,301.12,-41.71
PKS_0444_2019-04-19T14:00,303.8,-41.91
PKS_0360_2018-09-21T13:00,236.83,-56.09
PKS_0360_2018-09-21T13:00,238.23,-56.09
PKS_0360_2018-09-21T13:00,238.12,-55.89
PKS_0360_2018-09-21T13:00,212.57,3.64
PKS_0360_2018-09-21T13:00,211.4,3.64
PKS_0360_2018-09-21T13:00,211.52,3.84
PKS_0360_2018-09-21T13:00,235.08,3.84
PKS_0360_2018-09-21T13:00,266.12,3.84
PKS_0360_2018-09-21T13:00,267.4,3.64
PKS_0360_2018-09-21T13:00,268.57,3.64
PKS_0360_2018-09-21T13:00,268.8,3.64
PKS_0360_2018-09-21T13:00,299.83,-46.76
PKS_0360_2018-09-21T13:00,207.08,3.84
PKS_0360_2018-09-21T13:00,214.32,3.84
PKS_0360_2018-09-21T13:00,227.97,3.64
PKS_0360_2018-09-21T13:00,240.92,3.84
PKS_0360_2018-09-21T13:00,271.72,3.84
PKS_0360_2018-09-21T13:00,234.03,-56.09
PKS_0360_2018-09-21T13:00,236.6,-56.09
PKS_0360_2018-09-21T13:00,299.6,-46.76
PKS_0360_2018-09-21T13:00,299.72,-46.56
PKS_0360_2018-09-21T13:00,221.08,3.84
PKS_0360_2018-09-21T13:00,226.92,3.84
PKS_0360_2018-09-21T13:00,239.4,3.64
PKS_0360_2018-09-21T13:00,263.32,3.84
PKS_0360_2018-09-21T13:00,267.52,3.84
PKS_0360_2018-09-21T13:00,271.48,3.84
PKS_0360_2018-09-21T13:00,272.77,3.64
PKS_0360_2018-09-21T13:00,242.2,3.64
PKS_0360_2018-09-21T13:00,263.2,3.64
PKS_0360_2018-09-21T13:00,265.88,3.84
PKS_0360_2018-09-21T13:00,235.43,-56.09
PKS_0360_2018-09-21T13:00,236.72,-55.89
PKS_0360_2018-09-21T13:00,239.4,-56.09
PKS_0360_2018-09-21T13:00,206.97,3.64
PKS_0360_2018-09-21T13:00,208.37,3.64
PKS_0360_2018-09-21T13:00,219.57,3.64
PKS_0360_2018-09-21T13:00,225.52,3.84
PKS_0360_2018-09-21T13:00,219.68,3.84
PKS_0360_2018-09-21T13:00,233.92,3.84
PKS_0360_2018-09-21T13:00,263.08,3.84
PKS_0360_2018-09-21T13:00,234.15,-55.89
PKS_0360_2018-09-21T13:00,235.55,-55.89
PKS_0360_2018-09-21T13:00,238.35,-55.89
PKS_0360_2018-09-21T13:00,301.0,-46.76
PKS_0360_2018-09-21T13:00,214.2,3.64
PKS_0360_2018-09-21T13:00,233.8,3.64
PKS_0360_2018-09-21T13:00,239.28,3.84
PKS_0360_2018-09-21T13:00,267.17,3.64
PKS_0360_2018-09-21T13:00,233.92,-55.89
PKS_0360_2018-09-21T13:00,205.92,3.84
PKS_0360_2018-09-21T13:00,205.68,3.84
PKS_0360_2018-09-21T13:00,211.28,3.84
PKS_0360_2018-09-21T13:00,212.68,3.84
PKS_0360_2018-09-21T13:00,219.8,3.64
PKS_0360_2018-09-21T13:00,226.8,3.64
PKS_0360_2018-09-21T13:00,267.28,3.84
PKS_0360_2018-09-21T13:00,235.32,-55.89
PKS_0360_2018-09-21T13:00,236.95,-55.89
PKS_0360_2018-09-21T13:00,239.63,-56.09
PKS_0360_2018-09-21T13:00,212.92,3.84
PKS_0360_2018-09-21T13:00,219.92,3.84
PKS_0360_2018-09-21T13:00,239.52,-55.89
PKS_0360_2018-09-21T13:00,299.95,-46.56
PKS_0360_2018-09-21T13:00,202.88,3.84
PKS_0360_2018-09-21T13:00,211.17,3.64
PKS_0360_2018-09-21T13:00,218.28,3.84
PKS_0360_2018-09-21T13:00,242.32,3.84
PKS_0360_2018-09-21T13:00,273.0,3.64
PKS_0360_2018-09-21T13:00,225.4,3.64
PKS_0360_2018-09-21T13:00,228.2,3.64
PKS_0360_2018-09-21T13:00,239.52,3.84
PKS_0360_2018-09-21T13:00,247.68,3.84
PKS_0360_2018-09-21T13:00,268.92,3.84
PKS_0434_2019-04-02T14:00,1.28,-5.86
PKS_0434_2019-04-02T14:00,272.88,6.26
PKS_0434_2019-04-02T14:00,352.57,6.06
PKS_0434_2019-04-02T14:00,352.92,6.26
PKS_0434_2019-04-02T14:00,357.0,6.06
PKS_0434_2019-04-02T14:00,0.0,-6.06
PKS_0434_2019-04-02T14:00,1.4,-6.06
PKS_0434_2019-04-02T14:00,277.2,6.06
PKS_0434_2019-04-02T14:00,278.6,6.06
PKS_0434_2019-04-02T14:00,347.2,6.06
PKS_0434_2019-04-02T14:00,355.48,6.26
PKS_0434_2019-04-02T14:00,4.2,-6.06
PKS_0434_2019-04-02T14:00,273.12,6.26
PKS_0434_2019-04-02T14:00,278.37,6.06
PKS_0434_2019-04-02T14:00,348.72,6.26
PKS_0434_2019-04-02T14:00,350.0,6.06
PKS_0434_2019-04-02T14:00,1.52,-5.86
PKS_0434_2019-04-02T14:00,271.6,6.06
PKS_0434_2019-04-02T14:00,351.52,6.26
PKS_0434_2019-04-02T14:00,4.08,-5.86
PKS_0434_2019-04-02T14:00,281.4,6.06
PKS_0434_2019-04-02T14:00,347.08,6.26
PKS_0434_2019-04-02T14:00,349.77,6.06
PKS_0434_2019-04-02T14:00,3.97,-6.06
PKS_0434_2019-04-02T14:00,349.88,6.26
PKS_0434_2019-04-02T14:00,351.28,6.26
PKS_0434_2019-04-02T14:00,2.68,-5.86
PKS_0434_2019-04-02T14:00,2.57,-6.06
PKS_0434_2019-04-02T14:00,2.8,-6.06
PKS_0434_2019-04-02T14:00,4.32,-5.86
PKS_0434_2019-04-02T14:00,5.48,-5.86
PKS_0434_2019-04-02T14:00,277.08,6.26
PKS_0434_2019-04-02T14:00,277.32,6.26
PKS_0434_2019-04-02T14:00,347.32,6.26
PKS_0434_2019-04-02T14:00,278.48,6.26
PKS_0434_2019-04-02T14:00,346.97,6.06
PKS_0434_2019-04-02T14:00,348.6,6.06
PKS_0434_2019-04-02T14:00,2.92,-5.86
PKS_0434_2019-04-02T14:00,271.37,6.06
PKS_0434_2019-04-02T14:00,348.37,6.06
PKS_0434_2019-04-02T14:00,350.12,6.26
PKS_0434_2019-04-02T14:00,351.17,6.06
PKS_0434_2019-04-02T14:00,281.28,6.26
PKS_0434_2019-04-02T14:00,348.48,6.26
PKS_0434_2019-04-02T14:00,351.4,6.06
PKS_0434_2019-04-02T14:00,0.12,-5.86
PKS_0434_2019-04-02T14:00,1.17,-6.06
PKS_0361_2018-09-26T16:00,250.02,0.2
PKS_0361_2018-09-26T16:00,273.12,3.84
PKS_0361_2018-09-26T16:00,219.92,1.41
PKS_0361_2018-09-26T16:00,221.32,1.41
PKS_0361_2018-09-26T16:00,201.72,1.41
PKS_0361_2018-09-26T16:00,223.88,1.41
PKS_0361_2018-09-26T16:00,236.48,1.41
PKS_0361_2018-09-26T16:00,267.28,1.41
PKS_0361_2018-09-26T16:00,201.02,2.63
PKS_0361_2018-09-26T16:00,196.82,2.63
PKS_0361_2018-09-26T16:00,257.6,3.64
PKS_0361_2018-09-26T16:00,270.2,3.64
PKS_0361_2018-09-26T16:00,212.68,1.41
PKS_0361_2018-09-26T16:00,222.6,1.21
PKS_0361_2018-09-26T16:00,231.0,1.21
PKS_0361_2018-09-26T16:00,187.02,2.63
PKS_0361_2018-09-26T16:00,196.7,2.42
PKS_0361_2018-09-26T16:00,200.67,2.42
PKS_0361_2018-09-26T16:00,254.68,3.84
PKS_0361_2018-09-26T16:00,254.92,3.84
PKS_0361_2018-09-26T16:00,257.48,3.84
PKS_0361_2018-09-26T16:00,225.17,1.21
PKS_0361_2018-09-26T16:00,232.52,1.41
PKS_0361_2018-09-26T16:00,193.67,2.42
PKS_0361_2018-09-26T16:00,256.08,3.84
PKS_0361_2018-09-26T16:00,264.37,3.64
PKS_0361_2018-09-26T16:00,270.32,3.84
PKS_0361_2018-09-26T16:00,221.2,1.21
PKS_0361_2018-09-26T16:00,224.0,1.21
PKS_0361_2018-09-26T16:00,224.12,1.41
PKS_0361_2018-09-26T16:00,261.8,1.21
PKS_0361_2018-09-26T16:00,192.62,2.63
PKS_0361_2018-09-26T16:00,200.9,2.42
PKS_0361_2018-09-26T16:00,200.78,2.63
PKS_0361_2018-09-26T16:00,255.97,3.64
PKS_0361_2018-09-26T16:00,256.2,3.64
PKS_0361_2018-09-26T16:00,261.8,3.64
PKS_0361_2018-09-26T16:00,201.6,1.21
PKS_0361_2018-09-26T16:00,233.57,1.21
PKS_0361_2018-09-26T16:00,196.58,2.63
PKS_0361_2018-09-26T16:00,257.37,3.64
PKS_0361_2018-09-26T16:00,262.97,3.64
PKS_0361_2018-09-26T16:00,223.77,1.21
PKS_0361_2018-09-26T16:00,222.72,1.41
PKS_0361_2018-09-26T16:00,228.2,1.21
